,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,1,2,3,a,b,exited
3067,0.912,0.17567568,1.0,0.5526288,0.0,1,0,0.95405006,0,1,0,0,1,0
3068,0.606,0.17567568,0.7,0.40883148,0.0,1,1,0.055165067,1,0,0,1,0,0
3069,0.632,0.33783785,0.7,0.5491502,0.33333334,1,1,0.5954992,1,0,0,0,1,1
3070,0.648,0.1891892,0.2,0.0,0.33333334,1,0,0.70290506,0,0,1,0,1,0
3071,0.896,0.1891892,0.7,0.0,0.33333334,0,1,0.18861987,1,0,0,0,1,0
3072,0.78,0.16216215,0.8,0.41933176,0.0,1,0,0.009205879,1,0,0,1,0,0
3073,0.362,0.1891892,0.0,0.43671203,0.33333334,1,1,0.8602735,0,1,0,1,0,0
3074,0.528,0.35135135,0.6,0.47316366,0.0,1,0,0.6679614,0,1,0,1,0,1
3075,0.412,0.22972973,1.0,0.0,0.33333334,1,1,0.96379006,1,0,0,0,1,0
3076,0.656,0.33783785,0.2,0.61137646,0.33333334,1,1,0.969176,0,1,0,1,0,0
3077,0.474,0.2027027,0.6,0.5285148,0.0,1,0,0.27884734,0,1,0,0,1,0
3078,0.354,0.24324325,0.6,0.0,0.33333334,1,1,0.5113924,0,0,1,1,0,0
3079,0.814,0.21621622,0.1,0.5157393,0.33333334,0,0,0.22479077,0,1,0,1,0,0
3080,0.236,0.13513513,0.3,0.0,0.33333334,1,0,0.8533287,0,0,1,0,1,0
3081,0.686,0.14864865,0.2,0.6032439,0.0,0,0,0.9857657,1,0,0,0,1,0
3082,0.266,0.35135135,0.5,0.54538673,0.0,1,0,0.9618335,1,0,0,1,0,1
3083,0.232,0.2972973,0.4,0.3650568,0.0,1,0,0.7060604,1,0,0,0,1,1
3084,0.84,0.16216215,0.8,0.0,0.33333334,1,0,0.50277525,1,0,0,1,0,0
3085,0.768,0.4864865,0.3,0.0,0.0,1,0,0.65403223,1,0,0,1,0,1
3086,0.732,0.054054055,0.8,0.0,0.33333334,1,1,0.46302122,1,0,0,1,0,0
3087,0.178,0.24324325,0.2,0.65977496,0.33333334,1,1,0.6197854,1,0,0,0,1,0
3088,0.376,0.0945946,0.5,0.24903716,0.0,1,1,0.51378334,0,1,0,0,1,0
3089,0.786,0.2972973,0.8,0.2716465,0.0,1,0,0.47437066,1,0,0,0,1,0
3090,0.768,0.33783785,0.3,0.22261362,0.33333334,0,1,0.47404662,0,0,1,1,0,1
3091,0.612,0.25675675,0.2,0.0,0.33333334,0,1,0.33917853,1,0,0,0,1,0
3092,0.632,0.17567568,0.2,0.31721815,0.0,0,0,0.02019688,1,0,0,1,0,0
3093,0.554,0.3108108,0.5,0.40207863,0.0,0,1,0.67333263,0,0,1,0,1,0
3094,0.26,0.0945946,0.3,0.69482535,0.33333334,0,0,0.9082645,0,1,0,1,0,0
3095,0.884,0.013513514,0.7,0.571509,0.0,1,0,0.1663722,1,0,0,0,1,0
3096,0.526,0.5540541,0.8,0.36435416,0.0,0,0,0.13978045,0,1,0,0,1,1
3097,0.252,0.16216215,0.3,0.53554183,0.0,1,0,0.3416924,0,1,0,0,1,0
3098,0.378,0.08108108,0.3,0.0,0.33333334,1,1,0.9908421,1,0,0,1,0,0
3099,0.692,0.5675676,0.8,0.353876,0.0,1,1,0.9843281,0,0,1,0,1,0
3100,0.92,0.22972973,0.3,0.38587165,0.33333334,1,1,0.6025548,0,1,0,0,1,0
3101,0.826,0.1891892,0.9,0.64042103,0.0,1,0,0.15438859,0,1,0,0,1,0
3102,0.58,0.14864865,0.3,0.0,0.33333334,1,0,0.013661855,1,0,0,1,0,0
3103,0.61,0.3918919,1.0,0.0,0.33333334,1,0,0.8389153,1,0,0,1,0,0
3104,0.352,0.17567568,0.5,0.580065,0.0,1,0,0.66202855,0,1,0,0,1,0
3105,0.656,0.13513513,0.4,0.0,0.33333334,1,1,0.7221269,1,0,0,1,0,1
3106,0.408,0.36486486,0.6,0.0,0.33333334,1,1,0.9060511,1,0,0,1,0,0
3107,0.494,0.16216215,0.2,0.4757713,0.0,1,1,0.91366047,0,0,1,1,0,1
3108,0.42,0.13513513,0.1,0.0,0.33333334,1,1,0.60440344,0,0,1,1,0,0
3109,1.0,0.3918919,1.0,0.53560203,0.0,0,0,0.13401935,0,1,0,1,0,1
3110,0.392,0.7567568,0.8,0.45790997,0.33333334,1,1,0.33363712,0,1,0,1,0,1
3111,0.546,0.3243243,0.1,0.5951918,0.33333334,1,0,0.50416136,0,1,0,0,1,0
3112,0.696,0.2972973,0.7,0.4187427,0.6666667,1,0,0.5390701,1,0,0,1,0,1
3113,0.54,0.1891892,0.7,0.0,0.33333334,1,1,0.1732876,1,0,0,0,1,0
3114,0.538,0.2972973,1.0,0.0,0.0,1,1,0.73548156,1,0,0,1,0,1
3115,0.422,0.04054054,0.4,0.0,0.0,1,1,0.18467149,1,0,0,0,1,0
3116,0.806,0.2837838,0.7,0.618031,0.0,1,1,0.08225381,1,0,0,1,0,0
3117,0.742,0.33783785,0.3,0.35392195,0.0,0,0,0.22801703,0,0,1,0,1,0
3118,0.202,0.2027027,0.6,0.0,0.33333334,1,0,0.924801,1,0,0,0,1,0
3119,0.66,0.44594595,0.5,0.57051,0.0,0,0,0.23894207,0,1,0,1,0,1
3120,0.48,0.067567565,0.7,0.0,0.33333334,1,0,0.98398554,0,0,1,1,0,0
3121,0.568,0.12162162,0.3,0.42657766,0.0,1,0,0.8671533,0,1,0,0,1,0
3122,0.652,0.14864865,0.4,0.56086886,0.0,1,0,0.18106529,1,0,0,0,1,0
3123,0.584,0.16216215,0.8,0.32269904,0.33333334,1,0,0.87371653,1,0,0,0,1,0
3124,0.82,0.2837838,0.6,0.71178484,0.0,1,0,0.33563066,1,0,0,0,1,1
3125,0.772,0.10810811,0.4,0.54161084,0.0,1,1,0.8284814,0,0,1,1,0,0
3126,0.612,0.33783785,0.7,0.5377476,0.0,1,0,0.9734948,1,0,0,0,1,0
3127,0.852,0.2027027,0.8,0.4588729,0.0,0,0,0.64763147,0,1,0,0,1,1
3128,0.964,0.21621622,0.6,0.5507819,0.33333334,0,1,0.7325681,0,0,1,1,0,0
3129,0.562,0.25675675,0.9,0.52419484,0.33333334,1,1,0.2587277,0,1,0,0,1,0
3130,0.89,0.5135135,0.5,0.0,0.0,1,0,0.17705245,0,0,1,1,0,1
3131,0.596,0.2837838,0.3,0.50592643,0.33333334,0,1,0.2899485,0,1,0,1,0,0
3132,0.53,0.2837838,0.4,0.5329139,0.0,1,1,0.5407575,1,0,0,0,1,0
3133,0.664,0.12162162,0.1,0.39017117,0.0,1,0,0.83074635,1,0,0,1,0,0
3134,0.688,0.21621622,0.5,0.50976884,0.0,1,0,0.5086797,1,0,0,0,1,0
3135,0.688,0.25675675,1.0,0.5732824,0.0,0,1,0.16659155,1,0,0,0,1,0
3136,0.514,0.35135135,0.0,0.0,0.33333334,1,1,0.40568128,1,0,0,0,1,0
3137,0.628,0.4054054,1.0,0.0,0.0,1,0,0.70087487,1,0,0,0,1,1
3138,0.812,0.5675676,0.2,0.0,0.0,1,1,0.8325891,1,0,0,0,1,1
3139,0.59,0.2972973,0.3,0.5165315,0.0,1,1,0.5161544,1,0,0,1,0,0
3140,0.606,0.16216215,0.4,0.0,0.33333334,1,0,0.60367996,0,0,1,0,1,0
3141,0.72,0.08108108,0.2,0.44004893,0.33333334,0,0,0.07911181,0,1,0,1,0,1
3142,0.694,0.7837838,0.7,0.0,0.33333334,0,1,0.9438945,1,0,0,1,0,0
3143,0.538,0.3108108,0.8,0.56602967,0.33333334,1,0,0.571615,0,1,0,1,0,0
3144,0.596,0.5,0.1,0.32431522,0.0,0,1,0.907699,0,0,1,0,1,0
3145,0.264,0.4054054,0.2,0.27632523,0.0,0,0,0.5131937,0,1,0,1,0,1
3146,0.396,0.13513513,0.8,0.4653503,0.33333334,1,1,0.79294366,1,0,0,1,0,1
3147,0.804,0.35135135,0.6,0.33428046,0.0,1,0,0.8936387,0,0,1,0,1,0
3148,0.596,0.2837838,0.6,0.5209083,0.33333334,1,1,0.7697925,1,0,0,1,0,1
3149,0.586,0.21621622,0.8,0.4681242,0.0,1,0,0.3268476,0,0,1,1,0,0
3150,0.446,0.22972973,0.9,0.8245132,0.33333334,0,1,0.514922,0,1,0,1,0,0
3151,0.672,0.2837838,0.3,0.44518322,0.0,0,0,0.6832265,1,0,0,1,0,0
3152,0.588,0.2972973,0.9,0.5471754,1.0,1,0,0.38529706,1,0,0,1,0,1
3153,0.704,0.14864865,0.6,0.59473705,0.0,1,1,0.048111744,1,0,0,1,0,0
3154,0.604,0.44594595,0.7,0.0,0.33333334,0,1,0.21744467,1,0,0,0,1,0
3155,0.582,0.1891892,0.7,0.0,0.33333334,1,1,0.12129008,0,0,1,0,1,0
3156,0.684,0.3108108,0.8,0.5209338,0.0,1,0,0.29674163,0,1,0,1,0,1
3157,0.448,0.21621622,0.5,0.0,0.33333334,0,0,0.1413049,0,0,1,0,1,0
3158,0.586,0.17567568,0.3,0.66939324,0.0,1,0,0.71582216,1,0,0,1,0,0
3159,0.968,0.067567565,0.4,0.52313995,0.0,1,0,0.10094824,1,0,0,0,1,0
3160,0.482,0.13513513,0.5,0.0,0.33333334,1,1,0.24299991,1,0,0,0,1,0
3161,0.24,0.21621622,0.9,0.0,0.33333334,0,1,0.44505295,0,0,1,0,1,0
3162,0.516,0.21621622,0.7,0.34538376,0.0,0,1,0.29942214,0,0,1,0,1,0
3163,0.598,0.25675675,0.8,0.45730624,0.0,1,1,0.53327245,0,1,0,1,0,1
3164,0.63,0.27027026,0.5,0.0,0.33333334,1,0,0.7822146,1,0,0,1,0,0
3165,0.602,0.2837838,0.6,0.0,0.0,1,0,0.12083584,1,0,0,1,0,0
3166,0.41,0.5945946,0.4,0.47755378,0.0,0,1,0.21749838,0,1,0,0,1,1
3167,0.574,0.4054054,0.7,0.5213551,0.33333334,1,1,0.66003436,1,0,0,1,0,1
3168,0.65,0.4189189,0.0,0.0,0.0,1,1,0.4024641,1,0,0,1,0,1
3169,0.654,0.2972973,0.5,0.0,0.33333334,1,0,0.44472238,0,0,1,0,1,0
3170,1.0,0.22972973,0.2,0.3225682,0.0,0,0,0.06314648,0,1,0,1,0,1
3171,0.93,0.5135135,0.3,0.0,0.6666667,1,1,0.4712279,1,0,0,1,0,1
3172,0.63,0.1891892,0.1,0.52682215,0.0,0,0,0.059276562,0,1,0,0,1,0
3173,0.27,0.12162162,0.3,0.0,0.33333334,1,0,0.70725894,1,0,0,1,0,0
3174,0.454,0.33783785,0.6,0.0,0.33333334,1,1,0.74730253,0,0,1,0,1,0
3175,0.472,0.22972973,0.7,0.65671694,0.6666667,1,0,0.59907055,1,0,0,1,0,1
3176,0.744,0.14864865,0.1,0.42740002,0.33333334,1,0,0.124578595,0,1,0,0,1,0
3177,0.356,0.12162162,0.7,0.70238507,0.33333334,0,1,0.69741637,1,0,0,1,0,0
3178,0.384,0.2837838,0.4,0.4382233,0.33333334,1,1,0.20630506,1,0,0,1,0,0
3179,0.404,0.21621622,0.5,0.0,0.33333334,1,1,0.00669979,1,0,0,1,0,0
3180,0.656,0.5675676,1.0,0.46926945,0.0,1,0,0.7374613,1,0,0,1,0,1
3181,0.45,0.25675675,0.9,0.5312613,0.0,1,0,0.55587065,0,0,1,1,0,0
3182,0.638,0.33783785,0.1,0.6396007,0.0,1,1,0.47980362,1,0,0,1,0,0
3183,0.572,0.33783785,0.6,0.0,0.33333334,1,0,0.21560743,1,0,0,0,1,0
3184,0.634,0.5,0.9,0.6153631,0.0,1,1,0.6883826,0,1,0,0,1,1
3185,0.604,0.36486486,0.9,0.44172314,0.0,1,1,0.766933,0,1,0,1,0,1
3186,0.574,0.24324325,1.0,0.5809149,0.33333334,1,1,0.48329204,0,1,0,1,0,0
3187,0.332,0.36486486,0.8,0.4346159,0.0,0,1,0.5790882,0,0,1,1,0,0
3188,0.902,0.1891892,0.4,0.29960588,0.0,1,1,0.1894527,1,0,0,1,0,0
3189,0.684,0.3243243,0.2,0.0,0.33333334,1,0,0.7261261,1,0,0,1,0,0
3190,0.47,0.13513513,0.6,0.42166883,0.0,1,1,0.20605724,1,0,0,1,0,0
3191,0.48,0.1891892,0.5,0.0,0.33333334,1,0,0.29621953,1,0,0,0,1,0
3192,0.408,0.6486486,0.8,0.0,0.33333334,1,1,0.58373594,0,0,1,0,1,0
3193,0.618,0.4189189,0.1,0.0,0.0,1,0,0.5812462,1,0,0,1,0,1
3194,0.68,0.10810811,0.3,0.47070056,0.0,1,0,0.3062605,1,0,0,1,0,0
3195,0.694,0.14864865,0.0,0.6883015,0.0,0,0,0.7090047,0,1,0,0,1,0
3196,0.52,0.24324325,0.4,0.5159079,0.33333334,1,0,0.5131829,1,0,0,0,1,0
3197,0.498,0.24324325,0.4,0.0,0.33333334,0,0,0.06600121,0,0,1,0,1,0
3198,0.388,0.067567565,0.1,0.3845035,0.0,1,0,0.17771392,1,0,0,0,1,0
3199,0.396,0.3783784,0.1,0.0,0.0,1,1,0.52233726,1,0,0,1,0,1
3200,0.57,0.08108108,0.4,0.5587814,0.0,1,1,0.7146895,0,0,1,0,1,0
3201,0.744,0.027027028,0.6,0.0,0.33333334,1,0,0.9774668,1,0,0,0,1,0
3202,0.428,0.2027027,0.4,0.5418386,0.0,1,0,0.31582227,1,0,0,1,0,0
3203,0.738,0.6891892,0.3,0.0,0.33333334,1,1,0.29157025,1,0,0,0,1,0
3204,0.394,0.43243244,0.3,0.32399616,0.6666667,0,1,0.8887621,0,1,0,0,1,1
3205,1.0,0.3243243,0.8,0.0,0.0,1,0,0.09811467,1,0,0,1,0,1
3206,0.33,0.5675676,0.9,0.45323327,0.0,1,0,0.09207209,0,1,0,0,1,1
3207,0.634,0.5135135,0.2,0.67311424,0.0,0,1,0.09444002,0,0,1,0,1,0
3208,0.514,0.24324325,0.8,0.57163346,0.0,1,0,0.48938394,0,1,0,0,1,0
3209,0.35,0.10810811,0.7,0.6123777,0.0,1,1,0.3159617,1,0,0,0,1,0
3210,0.512,0.47297296,0.1,0.43575487,0.0,1,1,0.37927836,0,0,1,1,0,0
3211,0.672,0.12162162,0.1,0.4587356,0.33333334,0,0,0.39309195,0,1,0,1,0,0
3212,0.522,0.22972973,1.0,0.0,0.0,1,1,0.117944516,1,0,0,0,1,1
3213,0.954,0.3783784,0.1,0.73048115,0.0,1,1,0.06724987,0,0,1,0,1,0
3214,0.444,0.2027027,0.9,0.2717985,0.0,1,0,0.0999432,1,0,0,0,1,0
3215,0.752,0.1891892,0.8,0.0,0.33333334,0,0,0.9254086,1,0,0,1,0,0
3216,0.458,0.17567568,0.6,0.5569175,0.0,0,1,0.6790838,0,1,0,0,1,0
3217,0.496,0.5135135,0.4,0.39205292,0.0,1,1,0.22121988,0,0,1,1,0,0
3218,0.626,0.24324325,1.0,0.0,0.33333334,1,0,0.68175495,1,0,0,0,1,0
3219,0.31,0.25675675,1.0,0.4880626,0.33333334,1,1,0.2634372,0,1,0,1,0,0
3220,0.452,0.16216215,0.7,0.52680516,0.33333334,0,0,0.46882203,0,1,0,0,1,0
3221,0.41,0.08108108,0.2,0.0,0.33333334,0,1,0.98936933,0,0,1,1,0,0
3222,0.348,0.16216215,0.1,0.0,0.33333334,1,0,0.6340669,1,0,0,0,1,0
3223,0.852,0.2837838,0.2,0.41590372,0.0,0,0,0.3974953,0,0,1,0,1,0
3224,0.59,0.3108108,0.2,0.55353564,0.0,1,0,0.6496868,0,1,0,1,0,1
3225,1.0,0.1891892,0.0,0.4662009,0.0,0,0,0.87549883,0,1,0,1,0,0
3226,0.506,0.22972973,0.1,0.41987577,0.33333334,1,1,0.65190184,0,1,0,0,1,0
3227,0.682,0.10810811,0.9,0.5445366,0.0,1,0,0.76615524,1,0,0,0,1,0
3228,0.466,0.14864865,1.0,0.0,0.33333334,1,1,0.5564245,1,0,0,1,0,0
3229,0.468,0.6486486,0.5,0.0,0.0,1,0,0.24773265,1,0,0,1,0,1
3230,0.658,0.2027027,0.6,0.0,0.33333334,1,1,0.49006814,1,0,0,1,0,0
3231,0.592,0.24324325,0.6,0.49600026,0.0,1,0,0.44239095,1,0,0,0,1,0
3232,0.418,0.21621622,0.5,0.2750107,0.33333334,1,1,0.33437037,1,0,0,1,0,0
3233,0.49,0.24324325,0.6,0.34184566,0.0,1,1,0.12396779,0,0,1,0,1,0
3234,0.354,0.3918919,0.1,0.0,0.0,1,0,0.106513076,1,0,0,0,1,1
3235,0.668,0.21621622,0.9,0.40107122,0.33333334,1,1,0.9513519,0,0,1,0,1,0
3236,0.646,0.1891892,0.0,0.0,0.0,1,1,0.36434355,0,0,1,1,0,0
3237,0.904,0.27027026,0.7,0.0,0.33333334,0,1,0.28879294,0,0,1,0,1,0
3238,0.65,0.4864865,0.6,0.0,0.0,1,0,0.55136395,1,0,0,0,1,1
3239,0.824,0.013513514,0.6,0.0,0.33333334,1,0,0.27746946,0,0,1,1,0,0
3240,0.46,0.43243244,0.0,0.5007904,0.0,1,0,0.28767496,1,0,0,0,1,1
3241,0.542,0.17567568,0.8,0.40006438,0.0,1,1,0.45190656,0,1,0,1,0,0
3242,0.122,0.24324325,1.0,0.0,0.0,0,0,0.60347146,1,0,0,1,0,0
3243,0.93,0.08108108,0.7,0.6852293,0.0,0,1,0.8901719,1,0,0,0,1,0
3244,0.562,0.1891892,0.2,0.5851419,0.33333334,1,1,0.90498,0,1,0,1,0,0
3245,0.328,0.36486486,0.3,0.4345678,0.0,0,1,0.77705234,0,1,0,1,0,1
3246,0.576,0.527027,0.6,0.0,0.0,1,0,0.16834058,1,0,0,0,1,1
3247,0.882,0.0945946,0.7,0.0,0.0,1,0,0.4483163,0,0,1,0,1,0
3248,0.332,0.22972973,0.5,0.5127723,0.0,1,0,0.6377943,1,0,0,0,1,0
3249,0.768,0.25675675,0.3,0.32040024,0.0,0,1,0.3863421,1,0,0,0,1,0
3250,0.522,0.5405405,0.8,0.0,0.33333334,0,1,0.5383219,1,0,0,0,1,1
3251,1.0,0.33783785,0.0,0.43248165,0.6666667,1,0,0.920254,0,1,0,0,1,1
3252,0.582,0.17567568,1.0,0.62167937,0.0,1,0,0.45753935,1,0,0,0,1,0
3253,0.47,0.27027026,0.5,0.0,0.0,1,1,0.4368016,1,0,0,1,0,0
3254,0.404,0.43243244,0.4,0.48296726,0.0,1,0,0.5875236,0,1,0,0,1,1
3255,0.314,0.14864865,0.4,0.35611856,0.33333334,0,0,0.90316176,1,0,0,1,0,0
3256,0.77,0.27027026,0.7,0.3432936,0.33333334,0,0,0.46738154,0,0,1,0,1,0
3257,0.714,0.5405405,0.3,0.40792203,0.0,1,1,0.5733601,1,0,0,1,0,0
3258,0.696,0.24324325,0.7,0.48331824,0.0,1,1,0.066887885,0,1,0,1,0,0
3259,0.982,0.17567568,0.2,0.0,0.33333334,1,0,0.86622745,1,0,0,0,1,0
3260,0.676,0.2027027,0.2,0.0,0.0,0,0,0.13774115,0,0,1,1,0,1
3261,0.528,0.44594595,0.3,0.0,0.33333334,1,1,0.027706595,1,0,0,0,1,0
3262,0.322,0.4054054,0.6,0.5967606,0.0,0,0,0.4415236,0,1,0,0,1,1
3263,0.194,0.33783785,0.2,0.0,0.33333334,1,0,0.16935457,1,0,0,0,1,1
3264,0.776,0.22972973,0.5,0.6427871,0.33333334,1,0,0.9071781,1,0,0,0,1,0
3265,0.144,0.2027027,0.2,0.0,0.33333334,1,0,0.5132677,1,0,0,1,0,0
3266,0.374,0.16216215,0.1,0.41107595,0.0,1,1,0.48276532,0,0,1,0,1,0
3267,0.714,0.2972973,0.3,0.4369441,0.0,1,0,0.9468627,0,1,0,1,0,0
3268,0.68,0.4864865,0.5,0.0,0.0,1,0,0.06418628,1,0,0,0,1,1
3269,0.628,0.2027027,0.7,0.3877517,0.33333334,1,0,0.7171772,0,1,0,0,1,0
3270,1.0,0.2027027,0.7,0.47032747,0.0,1,0,0.91994905,1,0,0,1,0,0
3271,0.468,0.1891892,0.9,0.34091464,0.0,0,0,0.8457091,0,0,1,0,1,0
3272,0.756,0.5540541,0.4,0.0,0.0,1,1,0.81684935,1,0,0,1,0,1
3273,0.42,0.33783785,0.4,0.37919953,0.33333334,1,0,0.61590815,0,0,1,1,0,1
3274,0.558,0.17567568,0.6,0.0,0.0,1,1,0.08218795,1,0,0,1,0,1
3275,0.616,0.0945946,0.3,0.0,0.33333334,0,1,0.8697672,1,0,0,0,1,0
3276,0.888,0.4864865,0.1,0.3025166,0.0,1,1,0.96080714,0,1,0,1,0,0
3277,0.88,0.3108108,0.2,0.5046641,0.0,1,0,0.99115866,1,0,0,1,0,0
3278,0.58,0.35135135,0.7,0.44573265,0.0,1,0,0.3359879,1,0,0,0,1,0
3279,0.604,0.25675675,0.7,0.0,0.33333334,1,0,0.34392458,0,0,1,0,1,0
3280,0.466,0.527027,0.3,0.950137,0.0,0,1,0.7398377,1,0,0,1,0,1
3281,0.85,0.1891892,0.2,0.4332395,0.33333334,1,1,0.80536765,1,0,0,1,0,0
3282,0.468,0.2837838,0.2,0.4491373,0.0,1,1,0.63875115,1,0,0,1,0,0
3283,0.57,0.4054054,0.4,0.32505983,0.33333334,1,0,0.9596056,0,1,0,1,0,0
3284,0.928,0.4054054,0.9,0.5444316,0.0,1,1,0.9289903,1,0,0,0,1,0
3285,0.77,0.33783785,0.9,0.39381507,0.0,0,0,0.9228804,0,1,0,1,0,1
3286,0.656,0.17567568,0.1,0.0,0.33333334,0,1,0.65223765,1,0,0,1,0,0
3287,0.686,0.25675675,0.1,0.0,0.33333334,1,1,0.41431943,1,0,0,0,1,0
3288,0.58,0.16216215,0.6,0.4284596,0.0,1,1,0.9381928,1,0,0,1,0,0
3289,0.846,0.067567565,0.8,0.0,0.33333334,1,0,0.28376815,0,0,1,1,0,0
3290,0.772,0.16216215,0.9,0.0,0.33333334,1,0,0.17086007,1,0,0,1,0,0
3291,0.686,0.13513513,0.8,0.0,0.33333334,1,1,0.79274404,1,0,0,1,0,0
3292,0.292,0.3108108,0.1,0.7015759,0.33333334,1,0,0.9117191,1,0,0,1,0,0
3293,0.802,0.2837838,0.3,0.0,0.33333334,1,1,0.42085898,1,0,0,1,0,0
3294,0.356,0.2837838,0.0,0.50869906,0.0,0,1,0.11094169,0,1,0,0,1,1
3295,0.808,0.013513514,0.9,0.0,0.0,1,0,0.9482382,0,0,1,1,0,0
3296,0.436,0.10810811,1.0,0.43770424,0.33333334,1,0,0.7724728,0,1,0,1,0,0
3297,0.484,0.3108108,0.2,0.55295336,0.0,1,0,0.45008877,0,0,1,1,0,0
3298,0.416,0.0945946,1.0,0.4438579,0.33333334,1,0,0.98635805,0,1,0,0,1,0
3299,0.95,0.21621622,0.9,0.0,0.33333334,1,1,0.15962264,1,0,0,0,1,0
3300,0.654,0.13513513,0.0,0.5738904,0.33333334,1,0,0.043724727,0,1,0,0,1,1
3301,0.606,0.21621622,0.5,0.47365347,0.0,1,1,0.26406798,1,0,0,0,1,0
3302,0.486,0.22972973,0.4,0.6442367,0.0,1,1,0.09999395,0,0,1,0,1,0
3303,0.564,0.35135135,0.3,0.5332599,0.0,1,1,0.17299432,1,0,0,1,0,1
3304,0.502,0.22972973,0.8,0.28519082,0.0,1,0,0.88694906,0,1,0,0,1,0
3305,0.872,0.5945946,0.8,0.0,0.0,1,1,0.8285344,1,0,0,1,0,0
3306,0.608,0.2972973,0.3,0.0,0.33333334,1,0,0.83946776,1,0,0,1,0,0
3307,0.444,0.27027026,0.7,0.0,0.33333334,1,1,0.6656188,1,0,0,1,0,0
3308,0.926,0.5945946,1.0,0.2577459,0.33333334,0,1,0.70227987,1,0,0,1,0,0
3309,0.346,0.13513513,0.2,0.4829216,0.0,1,1,0.29966477,1,0,0,1,0,0
3310,0.312,0.43243244,0.3,0.0,0.33333334,1,0,0.060031783,0,0,1,0,1,0
3311,0.326,0.7297297,0.3,0.39419615,0.0,1,1,0.4062371,0,0,1,0,1,0
3312,0.628,0.17567568,0.7,0.41514403,0.0,1,0,0.6708554,1,0,0,1,0,0
3313,0.668,0.4864865,0.6,0.0,0.33333334,1,1,0.4744304,1,0,0,0,1,0
3314,0.516,0.6081081,0.3,0.55612195,0.33333334,1,1,0.8785068,0,0,1,1,0,1
3315,0.354,0.0945946,0.6,0.0,0.33333334,0,1,0.4837812,1,0,0,1,0,0
3316,0.632,0.47297296,0.5,0.2576612,0.0,1,0,0.64010066,1,0,0,0,1,1
3317,0.858,0.7162162,0.3,0.0,0.33333334,1,1,0.734489,1,0,0,0,1,1
3318,0.558,0.2972973,0.6,0.0,0.33333334,1,1,0.69679016,1,0,0,1,0,0
3319,0.16,0.22972973,0.1,0.47387454,0.0,0,0,0.01456154,1,0,0,0,1,0
3320,0.724,0.08108108,0.2,0.0,0.0,0,1,0.60616255,1,0,0,0,1,0
3321,0.664,0.16216215,0.9,0.0,0.33333334,1,1,0.010210175,1,0,0,0,1,0
3322,0.568,0.3108108,0.8,0.2718793,0.0,1,1,0.031857442,1,0,0,1,0,0
3323,0.274,0.17567568,0.1,0.0,0.33333334,1,0,0.7937685,0,0,1,1,0,0
3324,0.916,0.3918919,0.8,0.554791,0.0,0,1,0.37011924,0,0,1,0,1,0
3325,0.354,0.1891892,0.7,0.0,0.33333334,1,1,0.2204619,1,0,0,1,0,0
3326,0.574,0.43243244,0.4,0.5035732,0.0,0,1,0.08656537,0,1,0,0,1,1
3327,0.904,0.2972973,0.5,0.0,0.33333334,1,1,0.87524414,0,0,1,0,1,0
3328,0.358,0.27027026,0.2,0.0,0.0,1,0,0.73195624,1,0,0,1,0,1
3329,1.0,0.33783785,0.3,0.0,0.33333334,0,0,0.012272272,1,0,0,1,0,0
3330,0.776,0.0,0.4,0.0,0.33333334,1,1,0.23896067,1,0,0,0,1,0
3331,0.934,0.21621622,0.5,0.5152627,0.0,0,0,0.8278354,1,0,0,0,1,0
3332,0.77,0.17567568,0.3,0.47652155,0.0,0,0,0.36461532,1,0,0,0,1,0
3333,0.538,0.3108108,0.5,0.36854637,0.0,1,0,0.19131272,0,1,0,1,0,0
3334,0.642,0.12162162,0.5,0.0,0.33333334,0,0,0.6044652,1,0,0,0,1,0
3335,0.462,0.17567568,0.6,0.0,0.33333334,1,0,0.9419181,0,0,1,1,0,0
3336,0.68,0.24324325,1.0,0.0,0.33333334,1,0,0.27948344,0,0,1,0,1,0
3337,0.458,0.5135135,0.4,0.39594096,0.0,0,0,0.022562955,0,0,1,0,1,1
3338,0.676,0.08108108,0.3,0.0,0.33333334,1,1,0.5109667,0,0,1,1,0,0
3339,0.498,0.13513513,0.4,0.50551915,0.33333334,1,0,0.3041866,0,0,1,1,0,1
3340,0.758,0.14864865,0.5,0.43713573,0.0,1,1,0.12769665,0,1,0,0,1,0
3341,0.736,0.14864865,0.3,0.0,0.0,0,1,0.67231774,1,0,0,1,0,0
3342,0.724,0.47297296,0.6,0.5369909,0.33333334,1,1,0.66351867,0,1,0,0,1,0
3343,0.248,0.25675675,0.3,0.39231613,0.0,0,0,0.37847045,1,0,0,0,1,0
3344,0.43,0.2027027,0.8,0.51960665,0.33333334,1,0,0.5282047,0,1,0,0,1,0
3345,0.616,0.17567568,0.7,0.49412477,0.0,1,0,0.51075965,1,0,0,1,0,0
3346,0.728,0.6081081,0.4,0.55035156,0.0,0,1,0.83340937,1,0,0,0,1,0
3347,0.75,0.36486486,0.1,0.51756203,0.0,0,0,0.12104691,1,0,0,0,1,0
3348,0.95,0.2972973,0.6,0.5273385,0.0,0,0,0.5856105,1,0,0,0,1,0
3349,0.63,0.36486486,0.5,0.6195649,0.33333334,1,0,0.2593266,0,1,0,1,0,1
